iteration,a,b,loss
40,4.996278320669668,0.3317836653769132,0.11075527256498115
41,4.990587966386091,0.37946722125102356,0.10978695219256478
42,4.982321783614401,0.4269076588016304,0.10883233938654142
43,4.971474849276427,0.474104111858191,0.10789080050039217
44,4.958053104615118,0.5210566817384871,0.10696173014122425
45,4.942074160947265,0.5677661663288054,0.10604456369586321
46,4.923567954146225,0.6142338322234412,0.10513878846941822
47,4.902577208759592,0.660461222422287,0.1042439534521787
48,4.879157679096801,0.7064499938861918,0.10335968143890573
49,4.853393757227088,0.752201779564559,0.10248577785454564
50,4.825365241021112,0.7977180381837888,0.10162195014775223
51,4.7951644553107,0.8430000057347335,0.10076806168802223
52,4.76289545889521,0.8880486305953139,0.09992406038220752
53,4.728673056158932,0.9328645317499736,0.09908997706857815
54,4.692621653601541,0.9774479809875452,0.09826592167303885
55,4.654874009157395,1.021798909471169,0.09745207725735007
56,4.615569925668831,1.065916938248299,0.09664869218223049
57,4.574854939163584,1.109801431279395,0.09585607067681276
58,4.532879048008965,1.153451568595412,0.09507456214342429
59,4.489795521280475,1.1968664364046282,0.09430463666802365
60,4.445773377791089,1.2400451315258483,0.09354668764954989
61,4.400967340553906,1.2829868763514036,0.09280108352296114
62,4.35553289750722,1.325691140073013,0.09206822897197393
63,4.309625531314649,1.3681577603440487,0.09134851197069645
64,4.263400067221589,1.4103870634289526,0.0906422914121012
65,4.217010112186408,1.452379980201513,0.08994988516319606
66,4.170607551193612,1.4941381556003326,0.08927158040986247
67,4.124346039505679,1.5356640566208977,0.08860758217201098
68,4.078371933405511,1.5769610612697118,0.08795800074533651
69,4.032828369754893,1.6180335287188428,0.08732288284691414
70,3.9878545320678684,1.658886859598283,0.08670218734536553
71,3.943584750163664,1.6995275375998942,0.08609578014841418
72,3.9001473904597668,1.739963149894234,0.08550343068170478
73,3.8576631055762007,1.7802023836023013,0.08492480979257704
74,3.816244080344737,1.8202549952906633,0.08435949975419302
75,3.775991665048565,1.8601317590132689,0.08380699043604789
76,3.7369942324004253,1.8998443848390005,0.08326669014311011
77,3.699324825068985,1.939405411785804,0.08273793628439853
78,3.66303866813299,1.978828077612493,0.08222000848010372
79,3.628170650756448,2.018126169501992,0.08171214044567451
80,3.5947319128381894,2.0573138457886273,0.0812135452621793
81,3.5627101861411896,2.0964054712104603,0.08072342684233226
82,3.532066504589601,2.135415466155451,0.08024098930930694
83,3.502733993396178,2.1743581515834136,0.07976545338722649
84,3.4746173342230624,2.213247616072752,0.07929606584395966
85,3.44759299359955,2.2520976148676395,0.07883210486517443
86,3.4215102532942603,2.290921509940801,0.07837288090300336
87,3.3961930279047667,2.329732258558669,0.0779177612257803
88,3.3714552330720697,2.3685424018183125,0.07746611501932671
89,3.3470783642391417,2.4073641748711028,0.07701729690907078
90,3.322827729614572,2.4462097043781115,0.07657067259684618
91,3.298456370569927,2.485091216819418,0.07612558643898351
92,3.2737091125826274,2.524021297781685,0.0756813439272508
93,3.248326574836403,2.5630131959676765,0.07523719369743252
94,3.222048979160565,2.602081164433362,0.07479230943505596
95,3.1946196190244125,2.6412408309068662,0.0743457876635931
96,3.1658206728046654,2.6805095798950944,0.07389673414506201
97,3.1354064877274372,2.719906828867049,0.0734438952874379
98,3.103141919230139,2.759454526952428,0.07298596567367045
99,3.0688038006239977,2.799177572559678,0.0725214640573733
100,3.0321818818044965,2.8391042237542896,0.07204870450747816
101,2.99307935000042,2.8792664951315405,0.07156584325257619
102,2.9513630874637546,2.9197005328314707,0.07107090085812835
103,2.9068557463839713,2.960446811150289,0.07056116257378191
104,2.859395108255811,3.001550492441579,0.07003371250505852
105,2.8088356631341047,3.0430617010621974,0.0694853064265218
106,2.7550934097990547,3.085035761095238,0.06891223711991337
107,2.6980557704675476,3.1275331404933753,0.0683097355220425
108,2.6376399930138525,3.1706192355557246,0.0676727002896665
109,2.5738314728359253,3.2143641609268565,0.06699513880401277
110,2.5066199617860003,3.25884188029174,0.06626983452974004
111,2.436066153164437,3.3041287891928826,0.06548896992965436
112,2.36226873973526,3.3503022102936546,0.06464318105239382
113,2.2853946313978666,3.397437258428347,0.06372232815461823
114,2.2056668011853686,3.44560362464106,0.06271514183663328
115,2.1233579690090085,3.4948610333873282,0.06160962074408919
116,2.0387761434740073,3.5452540132506667,0.0603931563611207
117,1.9522512135481762,3.596806309508278,0.05905310157396936
118,1.8641061682202484,3.6495148479650807,0.057577008301119156
119,1.7746439003490235,3.70334417618682,0.05595330176061915
120,1.6841374178834405,3.758221520170042,0.0541719209677193
121,1.5928231488704456,3.81403281232646,0.052224373494356664
122,1.5008979648655443,3.8706197946356102,0.05010416770262068
123,1.408521523286486,3.92777803813005,0.047806650638582505
124,1.3158211869050735,3.985255332749729,0.045328397853917325
125,1.22289647912829,4.042749746241608,0.04266627330912824
126,1.1298221959204156,4.099904542986576,0.039816698337965896
127,1.0366552778138374,4.1562986731695775,0.03677637336861761
128,0.9434393423382547,4.2114289541186345,0.0335405232095091
129,0.8502067264174084,4.264682666294775,0.030102711022236047
130,0.7569823085855344,4.315297856674246,0.02645400550811726
131,0.6637886101614793,4.362307072137748,0.022586000172278742
132,0.5706582620113805,4.404458457691308,0.018501647426380594
133,0.4776612805912045,4.440124194914121,0.014242270437596832
134,0.38497404223605136,4.46724379013526,0.009972806337783767
135,0.29317957250203674,4.4833952554943135,0.006281155839331905
136,0.2050870397085068,4.4861722350225754,0.005166373020800348
137,0.2050870397085068,4.4861722350225754,0.005166373020800348
138,0.2050870397085068,4.4861722350225754,0.005166373020800348
139,0.19191534780347433,4.41966920446947,0.004807213796158531
140,0.2297467213345703,4.394153137130688,0.004406725454163677
141,0.2297467213345703,4.394153137130688,0.004406725454163677
142,0.2297467213345703,4.394153137130688,0.004406725454163677
143,0.2297467213345703,4.394153137130688,0.004406725454163677
144,0.2297467213345703,4.394153137130688,0.004406725454163677
145,0.2297467213345703,4.394153137130688,0.004406725454163677
146,0.2297467213345703,4.394153137130688,0.004406725454163677
147,0.2297467213345703,4.394153137130688,0.004406725454163677
148,0.21797753119147528,4.429892777307499,0.004374349195284489
149,0.21797753119147528,4.429892777307499,0.004374349195284489
150,0.21797753119147528,4.429892777307499,0.004374349195284489
151,0.21797753119147528,4.429892777307499,0.004374349195284489
152,0.21797753119147528,4.429892777307499,0.004374349195284489
153,0.21921926780582351,4.412167297666373,0.004338861512170944
154,0.21921926780582351,4.412167297666373,0.004338861512170944
155,0.21921926780582351,4.412167297666373,0.004338861512170944
156,0.21921926780582351,4.412167297666373,0.004338861512170944
157,0.21921926780582351,4.412167297666373,0.004338861512170944
158,0.21921926780582351,4.412167297666373,0.004338861512170944
159,0.2251877494177257,4.414343511643868,0.004338039918053319
160,0.2251877494177257,4.414343511643868,0.004338039918053319
161,0.2251877494177257,4.414343511643868,0.004338039918053319
162,0.2251877494177257,4.414343511643868,0.004338039918053319
163,0.2251877494177257,4.414343511643868,0.004338039918053319
164,0.2251877494177257,4.414343511643868,0.004338039918053319
165,0.22276616953675854,4.413108727942497,0.0043347081744963805
166,0.22276616953675854,4.413108727942497,0.0043347081744963805
167,0.22276616953675854,4.413108727942497,0.0043347081744963805
168,0.22276616953675854,4.413108727942497,0.0043347081744963805
169,0.22276616953675854,4.413108727942497,0.0043347081744963805
170,0.22278846190793383,4.413913699106729,0.004334593190340087
171,0.22278846190793383,4.413913699106729,0.004334593190340087
172,0.22278846190793383,4.413913699106729,0.004334593190340087
173,0.22278846190793383,4.413913699106729,0.004334593190340087
174,0.22278846190793383,4.413913699106729,0.004334593190340087
175,0.22194996604862424,4.4144324802566715,0.004334522209396379
176,0.22194996604862424,4.4144324802566715,0.004334522209396379
177,0.22194996604862424,4.4144324802566715,0.004334522209396379
178,0.22194996604862424,4.4144324802566715,0.004334522209396379
179,0.22194996604862424,4.4144324802566715,0.004334522209396379
180,0.22231639578643445,4.413944143433935,0.004334474673037438
181,0.22231639578643445,4.413944143433935,0.004334474673037438
182,0.22231639578643445,4.413944143433935,0.004334474673037438
183,0.22231639578643445,4.413944143433935,0.004334474673037438
184,0.22231639578643445,4.413944143433935,0.004334474673037438
185,0.22231639578643445,4.413944143433935,0.004334474673037438
186,0.22231639578643445,4.413944143433935,0.004334474673037438
187,0.22231639578643445,4.413944143433935,0.004334474673037438
188,0.22231639578643445,4.413944143433935,0.004334474673037438
189,0.22229560091847017,4.4139685593746165,0.004334472858523421
190,0.22229560091847017,4.4139685593746165,0.004334472858523421
191,0.22229560091847017,4.4139685593746165,0.004334472858523421
192,0.22229560091847017,4.4139685593746165,0.004334472858523421
193,0.22229560091847017,4.4139685593746165,0.004334472858523421
194,0.22229560091847017,4.4139685593746165,0.004334472858523421
195,0.22229560091847017,4.4139685593746165,0.004334472858523421
196,0.22229560091847017,4.4139685593746165,0.004334472858523421
197,0.22229560091847017,4.4139685593746165,0.004334472858523421
198,0.22216853710264653,4.414112175695472,0.004334472847695292
199,0.22216853710264653,4.414112175695472,0.004334472847695292
200,0.22216853710264653,4.414112175695472,0.004334472847695292
201,0.22220242235546475,4.414203808171842,0.004334471813485669
202,0.22232280947269073,4.4141240535342146,0.004334471137585664
203,0.22232280947269073,4.4141240535342146,0.004334471137585664
204,0.22232280947269073,4.4141240535342146,0.004334471137585664
205,0.22228327820986152,4.414067161365504,0.004334470064915499
206,0.22228327820986152,4.414067161365504,0.004334470064915499
207,0.22228327820986152,4.414067161365504,0.004334470064915499
208,0.22228327820986152,4.414067161365504,0.004334470064915499
209,0.22225602463621322,4.414143658427433,0.0043344696087269504
210,0.22225602463621322,4.414143658427433,0.0043344696087269504
211,0.22225602463621322,4.414143658427433,0.0043344696087269504
212,0.22225602463621322,4.414143658427433,0.0043344696087269504
213,0.22225602463621322,4.414143658427433,0.0043344696087269504
214,0.22225602463621322,4.414143658427433,0.0043344696087269504
215,0.22225602463621322,4.414143658427433,0.0043344696087269504
216,0.22225533741454062,4.414131489659623,0.004334469553508376
217,0.22225533741454062,4.414131489659623,0.004334469553508376
218,0.22225533741454062,4.414131489659623,0.004334469553508376
219,0.22225533741454062,4.414131489659623,0.004334469553508376
220,0.22225533741454062,4.414131489659623,0.004334469553508376
221,0.22225533741454062,4.414131489659623,0.004334469553508376
222,0.22225533741454062,4.414131489659623,0.004334469553508376
223,0.2222674718889873,4.414121412941488,0.0043344695369105886
224,0.2222674718889873,4.414121412941488,0.0043344695369105886
225,0.2222674718889873,4.414121412941488,0.0043344695369105886
226,0.22225752381953134,4.414115504427203,0.004334469524175399
227,0.22225752381953134,4.414115504427203,0.004334469524175399
228,0.22225752381953134,4.414115504427203,0.004334469524175399
229,0.22226346213244216,4.4141205981973375,0.004334469521284039
230,0.22226346213244216,4.4141205981973375,0.004334469521284039
231,0.22226346213244216,4.4141205981973375,0.004334469521284039
232,0.22225849766943495,4.414117067518076,0.00433446952095566
233,0.22225849766943495,4.414117067518076,0.00433446952095566
234,0.22225849766943495,4.414117067518076,0.00433446952095566
235,0.22225849766943495,4.414117067518076,0.00433446952095566
236,0.22225849766943495,4.414117067518076,0.00433446952095566
237,0.22226281603698506,4.414117262680847,0.004334469519748552
238,0.22226281603698506,4.414117262680847,0.004334469519748552
239,0.22226281603698506,4.414117262680847,0.004334469519748552
240,0.2222608541329643,4.414118983423099,0.004334469518188602
241,0.2222608541329643,4.414118983423099,0.004334469518188602
242,0.2222608541329643,4.414118983423099,0.004334469518188602
243,0.2222608541329643,4.414118983423099,0.004334469518188602
244,0.2222608541329643,4.414118983423099,0.004334469518188602
245,0.2222608541329643,4.414118983423099,0.004334469518188602
246,0.2222608541329643,4.414118983423099,0.004334469518188602
247,0.2222608541329643,4.414118983423099,0.004334469518188602
248,0.2222608541329643,4.414118983423099,0.004334469518188602
249,0.2222608541329643,4.414118983423099,0.004334469518188602
250,0.222260726382562,4.414118395159592,0.00433446951816936
251,0.222260726382562,4.414118395159592,0.00433446951816936
252,0.222260726382562,4.414118395159592,0.00433446951816936
253,0.222260726382562,4.414118395159592,0.00433446951816936
254,0.222260726382562,4.414118395159592,0.00433446951816936
255,0.22226117329935607,4.414118290230313,0.004334469518158818
256,0.22226117329935607,4.414118290230313,0.004334469518158818
257,0.2222610732533542,4.414118522060545,0.004334469518145941
258,0.2222610732533542,4.414118522060545,0.004334469518145941
259,0.2222610732533542,4.414118522060545,0.004334469518145941
260,0.2222610732533542,4.414118522060545,0.004334469518145941
